0.15261886339742356	0.15543808363687947
0.48885634431023595	0.6405976239452292
0.8031575554668313	1.3582403300809838
1.052601900702513	2.407975377311465
1.5865195310673497	3.532152823228872
2.5497171065040307	4.542257759702614
3.555873333710943	5.614742644170003
4.472517797594531	7.270440756912634
5.694767345871314	9.929219755569264
7.386838294270494	16.11479388374811
10.213163511986252	61.69311401931886
17.786169973114067	95.53370225628554
79.86290482583374	70.55175677242359
92.5823192051191	46.33764883605809
67.15149040398882	23.646039557936327
43.36586405294702	-5.3423315851036115
20.17551404273907	-10.107275127774267
-7.610203468851067	-9.800011413937886
-10.425987482249191	-9.24917777691408
-10.192400761766566	-8.52573244051027
-9.856294490137495	-7.627598466022278
-9.273012708900378	-6.843928737308823
-8.60613178463547	-6.019925300681665
-7.8330044725091	-5.18703239671777
-7.039774650760918	-4.529239426638056
-6.082035534408646	-3.829255486831457
-5.136225438230913	-3.2535700312471705
-4.330622834713238	-2.8332191117856698
-3.345670120640083	-2.284808489282751
-2.5253123306414773	-1.5241348970197544
-1.6643801287769675	-0.8504961326272634
-0.5626468749216256	-0.1943251099712014
0.3318726247777392	0.5945998761485816
1.2869602124418893	1.5682533309234585
2.294735072086055	2.3290785852781224
3.335099591269916	3.2027062413914678
4.268297897666387	4.295845669901136
5.102143271434885	5.643680514634057
5.667857075168399	7.375333022882335
5.881551506257994	9.621566823134545
5.676257334370194	13.522880311570908
4.9877149805521075	28.47426876330362
4.032356190565142	98.61859258732734
2.9342949314607343	78.05777418119196
2.0074743518532263	52.53804071971064
1.6442086785726409	29.83586251115211
1.8320487426658023	1.5884800845573863
2.4185365412675908	-10.125398765253252
3.089765973545472	-10.053223073790061
3.657258150571869	-9.529492046746508
4.065072666099182	-8.890115390273722
4.292189225516671	-8.196053141747276
4.200660491258421	-7.5220712040796105
3.973081641570849	-6.959320478045598
3.688376256938759	-6.407582747649959
3.546346011292217	-5.419035272803994
3.4571586314296243	-3.8520184281362564
3.3706207058496775	-2.228254469271294
3.094141814831909	-1.1187155882706314
2.971743720818109	-0.3885563070454527
3.38282545328808	0.3318940598162483
3.7953549978830785	0.9484160604188413
3.9292210028446872	1.6713479443058725
3.7430243029281787	2.9751046832607435
3.264669797463161	4.29882649437771
2.621234571636681	5.203465901526247
2.3132414682014097	5.680060412602443
2.0941416075490675	6.065432948249496
1.7996034330216337	6.698843543499723
1.4536872794892677	7.268762353682912
1.3597293345013721	7.622712337207707
1.9440696776831055	7.751965391908263
2.6525348528459887	7.566511961512186
3.4596937850335725	6.808529154644202
4.480586274444114	5.724760345887043
5.532226383241404	4.212187201974287
6.554675168183301	2.8457300282499647
7.698691815611798	2.1439835907304565
9.076608647598531	1.6358097117152857
11.47878102796531	1.2334551567559457
